Ano,Vendedor,Cargo,Região,Venda
2017,Andreza Arouca,Gerente,Canadá,"R$ 2.222,50"
2017,Ângelo Vilardo,Temporário,Brasil,"R$ 25.296,25"
2017,Angelo Zanoni,Vendedor,Alemanha,"R$ 39.756,25"
2017,Anízio Brasileiro,Surpevisor,Índia,"R$ 9.181,25"
2017,Anna Tarragó,Gerente,Canadá,"R$ 60.795,00"
2017,Antonia Gouvêa,Surpevisor,Itália,"R$ 36.550,00"
2017,Antônio Cuciniello,Surpevisor,Itália,"R$ 18.816,25"
2017,Antonio Portes,Surpevisor,Espanha,"R$ 22.565,00"
2017,Aparecida Soriano,Gerente,Rússia,"R$ 51.930,00"
2017,Ariel Campelo,Vendedor,Espanha,"R$ 12.992,50"
2017,Arnaldo Bueno,Surpevisor,Austrália,"R$ 21.745,00"
2017,Arnôr Araripe,Gerente,Itália,"R$ 23.997,50"
2017,Arthur Ottaiano,Vendedor,França,"R$ 1.805,00"
2017,Artur Borowicz,Vendedor,Alemanha,"R$ 32.740,00"
2017,Ary Peters,Temporário,Japão,"R$ 50.742,50"
2017,Athos Gonzalez,Gerente,Espanha,"R$ 17.013,75"
2017,Átila Garcez,Gerente,Países Baixos,"R$ 57.693,75"
2017,Audir Avila,Temporário,Itália,"R$ 46.280,00"
2017,Bárbara Bottin,Temporário,Turquia,"R$ 59.805,00"
2017,Barbara Laís,Temporário,Espanha,"R$ 12.446,25"
2017,Beatris Ávila,Surpevisor,França,"R$ 25.776,25"
2017,Beatriz Casassanta,Temporário,Espanha,"R$ 6.563,75"
2017,Bernard Galdino,Vendedor,Turquia,"R$ 16.596,25"
2017,Bernardo Vaccariello,Temporário,França,"R$ 46.048,75"
2017,Betania Vinicius,Temporário,Coreia do Sul,"R$ 57.122,50"
2017,Bianca Revelles,Surpevisor,Indonésia,"R$ 41.841,25"
2017,Bibiana Mosqueira,Vendedor,Itália,"R$ 2.961,25"
2017,Brenda Martinusso,Gerente,França,"R$ 57.938,75"
2017,Brenno Liporace,Gerente,Turquia,"R$ 42.833,75"
2017,Breno Matheus,Vendedor,Austrália,"R$ 32.971,25"
2017,Bruna Lamosa,Temporário,Turquia,"R$ 1.346,25"
2017,Bruno Alberto,Surpevisor,Coreia do Sul,"R$ 18.603,75"
2017,Caio Belchot,Gerente,Itália,"R$ 46.497,50"
2017,Camila Corpas,Gerente,Itália,"R$ 45.968,75"
2017,Camilla Akio,Gerente,Arábia Saudita,"R$ 29.771,25"
2017,Camille Santana,Temporário,Turquia,"R$ 4.942,50"
2017,Carina Ferrer,Temporário,Espanha,"R$ 50.185,00"
2017,Carla Vítor,Vendedor,Estados Unidos,"R$ 48.531,25"
2017,Carlos Thaíssa,Surpevisor,França,"R$ 39.755,00"
2017,Carolina Lindmeyer,Temporário,Índia,"R$ 6.703,75"
2017,Caroline Tartaroni,Temporário,Coreia do Sul,"R$ 45.525,00"
2017,Carolini Arêas,Temporário,México,"R$ 61.646,25"
2017,Caroll Vita,Temporário,Canadá,"R$ 48.158,75"
2017,Cassandra Kirk,Gerente,Itália,"R$ 27.982,50"
2017,Cassia Neves,Surpevisor,Espanha,"R$ 37.253,75"
2017,Cassio Allevato,Gerente,Reino Unido,"R$ 37.881,25"
2017,Catarina Wajnberg,Gerente,Japão,"R$ 21.183,75"
2017,Cecília Corrêa,Vendedor,Reino Unido,"R$ 25.846,25"
2017,Célio Nobili,Surpevisor,Alemanha,"R$ 56.310,00"
2017,César Alvim,Surpevisor,França,"R$ 10.392,50"
2017,Cesar Miehrig,Gerente,Canadá,"R$ 16.866,25"
2017,Cézar Müller,Surpevisor,Alemanha,"R$ 27.662,50"
2017,Chan Gabriela,Temporário,China,"R$ 44.136,25"
2017,Chrislaine Arineli,Gerente,Itália,"R$ 1.358,75"
2017,Christian Mariano,Vendedor,Indonésia,"R$ 41.920,00"
2017,Christiana Madrid,Vendedor,China,"R$ 39.360,00"
2017,Christiane Voltes,Surpevisor,Austrália,"R$ 28.522,50"
2017,Christine Malvar,Temporário,Canadá,"R$ 40.155,00"
2017,Cícero Marcelino,Surpevisor,Estados Unidos,"R$ 4.235,00"
2017,Cinthia Ribas,Temporário,Coreia do Sul,"R$ 16.538,75"
2017,Ciro Helena,Vendedor,Coreia do Sul,"R$ 58.831,25"
2017,Clara Losso,Temporário,Arábia Saudita,"R$ 9.322,50"
2017,Clarissa Cotta,Vendedor,Países Baixos,"R$ 3.003,75"
2017,Cláudia Fontana,Surpevisor,Espanha,"R$ 53.875,00"
2017,Cláudio Regina,Surpevisor,Rússia,"R$ 51.705,00"
2017,Cleberson Ronfini,Temporário,Alemanha,"R$ 41.831,25"
2017,Cleo Gabrielen,Gerente,China,"R$ 3.146,25"
2017,Constantino Fragoso,Temporário,França,"R$ 59.002,50"
2017,Cristiane Raposo,Temporário,Japão,"R$ 32.531,25"
2017,Cristina Batista,Surpevisor,Austrália,"R$ 21.923,75"
2017,Cynthia El-Jaick,Surpevisor,México,"R$ 6.233,75"
2017,Daiana Menezes,Surpevisor,Brasil,"R$ 11.926,25"
2017,Dalvan Carneiro,Surpevisor,Índia,"R$ 1.462,50"
2017,Dandara Tanita,Temporário,Japão,"R$ 46.247,50"
2017,Daniel Lanssoni,Gerente,Canadá,"R$ 48.013,75"
2017,Daniela Cucco,Surpevisor,Reino Unido,"R$ 17.722,50"
2017,Daniele Arias,Surpevisor,Japão,"R$ 30.760,00"
2017,Daniella Peralva,Temporário,Brasil,"R$ 18.016,25"
2017,Danielle Eliza,Gerente,México,"R$ 14.676,25"
2017,Danilo Cinelli,Vendedor,Itália,"R$ 39.765,00"
2017,Davi Quemento,Gerente,México,"R$ 1.927,50"
2017,David Britz,Surpevisor,China,"R$ 45.710,00"
2017,Dayane Elzi,Vendedor,Reino Unido,"R$ 5.375,00"
2017,Dayna Dória,Gerente,Espanha,"R$ 54.771,25"
2017,Débora Haimenis,Surpevisor,Espanha,"R$ 51.706,25"
2017,Debora Madureira,Surpevisor,China,"R$ 14.592,50"
2017,Denilton Brasil,Vendedor,Indonésia,"R$ 52.522,50"
2017,Desirée Acquarone,Temporário,Coreia do Sul,"R$ 36.981,25"
2017,Deysiane Bezerra,Temporário,Países Baixos,"R$ 4.686,25"
2017,Diana Rebelo,Temporário,Coreia do Sul,"R$ 55.961,25"
2017,Diego Mazzi,Surpevisor,Alemanha,"R$ 47.982,50"
2017,Dilson Macedo,Vendedor,Canadá,"R$ 28.190,00"
2017,Diogo Grin,Temporário,Rússia,"R$ 46.576,25"
2017,Domenik Aline,Surpevisor,México,"R$ 41.672,50"
2017,Douglas Rebouças,Surpevisor,México,"R$ 33.405,00"
2017,Drielly Cassabian,Temporário,França,"R$ 42.971,25"
2017,Dykson Caffaro,Gerente,Canadá,"R$ 41.030,00"
2017,Ébio Leandro,Temporário,China,"R$ 60.725,00"
2017,Edgard Luis,Gerente,Reino Unido,"R$ 9.793,75"
2017,Edjailma Tsuyoshi,Temporário,Turquia,"R$ 11.826,25"
2017,Edson Vilhena,Temporário,México,"R$ 51.181,25"
2017,Eduarda Ferrato,Surpevisor,Arábia Saudita,"R$ 35.218,75"
2017,Eduardo Iago,Vendedor,França,"R$ 41.390,00"
2017,Elaine Rochlin,Gerente,Brasil,"R$ 32.197,50"
2017,Elana Vilas,Surpevisor,França,"R$ 11.066,25"
2017,Elena Consorte,Surpevisor,Países Baixos,"R$ 55.121,25"
2017,Eliane Beznos,Temporário,Países Baixos,"R$ 13.828,75"
2017,Elida Huon,Vendedor,Arábia Saudita,"R$ 47.008,75"
2017,Elio Silveira,Temporário,Japão,"R$ 53.156,25"
2017,Elisa Rita,Vendedor,Rússia,"R$ 9.916,25"
2017,Elizeu Junqueira,Gerente,Turquia,"R$ 48.326,25"
2017,Elvis Magno,Gerente,Estados Unidos,"R$ 24.895,00"
2017,Emanuella Marinho,Temporário,Japão,"R$ 3.083,75"
2017,Emilaine Alencar,Vendedor,Canadá,"R$ 12.356,25"
2017,Emmanuel Marcolini,Temporário,Itália,"R$ 7.257,50"
2017,Enrico Liz,Surpevisor,França,"R$ 25.486,25"
2017,Enrique José,Surpevisor,Turquia,"R$ 43.418,75"
2017,Eric Pastore,Gerente,Japão,"R$ 33.711,25"
2017,Érica César,Vendedor,Países Baixos,"R$ 31.702,50"
2017,Erick Bozi,Gerente,Indonésia,"R$ 52.576,25"
2017,Ericka Villar,Surpevisor,China,"R$ 57.922,50"
2017,Érico Goes,Vendedor,Itália,"R$ 41.028,75"
2017,Erik Menaged,Temporário,China,"R$ 55.438,75"
2017,Eriko Arslanian,Gerente,Brasil,"R$ 39.130,00"
2017,Ester Bachini,Temporário,Rússia,"R$ 20.657,50"
2017,Etiene Centurione,Temporário,Turquia,"R$ 40.678,75"
2017,Eugênio Berni,Vendedor,Estados Unidos,"R$ 53.315,00"
2017,Evelyn Rosario,Temporário,França,"R$ 37.326,25"
2017,Fabiane Melloni,Gerente,México,"R$ 61.317,50"
2017,Fabiano Talbot,Gerente,Itália,"R$ 18.165,00"
2017,Fábio Santo,Vendedor,Indonésia,"R$ 40.086,25"
2017,Fabio Tozatto,Gerente,Canadá,"R$ 16.776,25"
2017,Fabricio Paula,Gerente,Espanha,"R$ 37.382,50"
2017,Fátima Wolguemuth,Surpevisor,Países Baixos,"R$ 32.582,50"
2017,Felipe Grunhauser,Temporário,Alemanha,"R$ 44.220,00"
2017,Fellipe Troccoli,Gerente,Indonésia,"R$ 51.047,50"
2017,Fernanda Ornelas,Vendedor,França,"R$ 1.396,25"
2017,Fernando Felix,Surpevisor,Austrália,"R$ 5.298,75"
2017,Filipe Marsicano,Temporário,Brasil,"R$ 36.212,50"
2017,Filippo Vanzo,Vendedor,Arábia Saudita,"R$ 23.452,50"
2017,Fillipe Cruz,Vendedor,Itália,"R$ 47.035,00"
2017,Flávia Zaban,Temporário,Indonésia,"R$ 60.503,75"
2017,Flávio Curi,Gerente,Indonésia,"R$ 47.718,75"
2017,Flavio Firmo,Surpevisor,Espanha,"R$ 60.097,50"
2017,Francisco Muniz,Temporário,Canadá,"R$ 35.308,75"
2017,Francyne Akiama,Surpevisor,Coreia do Sul,"R$ 5.228,75"
2017,Frederico Scofield,Gerente,Japão,"R$ 30.411,25"
2017,Gabriel Gervazoni,Gerente,Canadá,"R$ 46.203,75"
2017,Gabriela André,Surpevisor,Turquia,"R$ 7.827,50"
2017,Gabriella Mesitieri,Surpevisor,Alemanha,"R$ 58.351,25"
2017,Gabrielle Basso,Vendedor,Turquia,"R$ 45.756,25"
2017,Gabryela Netto,Gerente,Espanha,"R$ 23.326,25"
2017,Geam Veiga,Surpevisor,Países Baixos,"R$ 13.950,00"
2017,Geani Rubinstein,Vendedor,Arábia Saudita,"R$ 21.181,25"
2017,Gerald Bitencourt,Vendedor,Japão,"R$ 39.623,75"
2017,Gianluca Camilla,Temporário,Japão,"R$ 10.376,25"
2017,Gil Benfeitas,Gerente,Rússia,"R$ 1.507,50"
2017,Giovana Letieri,Vendedor,Indonésia,"R$ 33.426,25"
2017,Giovani Raggi,Vendedor,Indonésia,"R$ 53.130,00"
2017,Giovanna Cardozo,Vendedor,Brasil,"R$ 13.317,50"
2017,Giovanni Moutinho,Vendedor,Rússia,"R$ 33.552,50"
2017,Giselia Martelo,Vendedor,Indonésia,"R$ 6.943,75"
2017,Gisely Paragó,Surpevisor,Brasil,"R$ 52.675,00"
2017,Giulia Gualberto,Temporário,Indonésia,"R$ 11.733,75"
2017,Giuseppe Luara,Surpevisor,Turquia,"R$ 51.700,00"
2017,Gizele Reyna,Surpevisor,Arábia Saudita,"R$ 53.358,75"
2017,Gizella Simões,Vendedor,Alemanha,"R$ 49.836,25"
2017,Glaucia Pelegrino,Temporário,Arábia Saudita,"R$ 3.541,25"
2017,Gleisy Mizrahy,Surpevisor,Espanha,"R$ 5.360,00"
2017,Glenda Touriño,Temporário,Alemanha,"R$ 31.858,75"
2017,Gleydson Cravo,Temporário,Arábia Saudita,"R$ 38.761,25"
2017,Graziela Pinho,Vendedor,Turquia,"R$ 55.820,00"
2017,Guido Bailly,Gerente,Índia,"R$ 58.837,50"
2017,Guilherme Kale,Temporário,Arábia Saudita,"R$ 21.067,50"
2017,Gustavo Salerno,Vendedor,Arábia Saudita,"R$ 23.768,75"
2017,Hanielle Otavio,Gerente,Canadá,"R$ 37.075,00"
2017,Hanna Marcello,Surpevisor,Coreia do Sul,"R$ 48.267,50"
2017,Hannah Rachel,Gerente,Reino Unido,"R$ 60.770,00"
2017,Haroldo Abreu,Vendedor,México,"R$ 59.022,50"
2017,Heitor Albuquerque,Surpevisor,Reino Unido,"R$ 53.233,75"
2017,Helen Bello,Temporário,China,"R$ 48.036,25"
2017,Helena Penteado,Surpevisor,China,"R$ 56.831,25"
2017,Helga Uramm,Vendedor,Arábia Saudita,"R$ 37.640,00"
2017,Helton Schincariol,Vendedor,Arábia Saudita,"R$ 25.163,75"
2017,Helvio Fróes,Surpevisor,Arábia Saudita,"R$ 4.816,25"
2017,Henrique Rohr,Temporário,Estados Unidos,"R$ 18.152,50"
2017,Hércules Bacelar,Vendedor,Austrália,"R$ 61.446,25"
2017,Hiago Lutterbach,Surpevisor,Coreia do Sul,"R$ 15.331,25"
2017,Hiaiune Pozzan,Vendedor,França,"R$ 30.235,00"
2017,Higor Bárbara,Surpevisor,Rússia,"R$ 41.151,25"
2017,Hugo Wien,Temporário,Canadá,"R$ 52.376,25"
2017,Hyago Fecha,Surpevisor,Canadá,"R$ 57.170,00"
2017,Hygor Litza,Vendedor,China,"R$ 48.887,50"
2017,Iago Lauzana,Surpevisor,Canadá,"R$ 40.090,00"
2017,Ian Carajuru,Surpevisor,Itália,"R$ 51.657,50"
2017,Iasmim Adriano,Vendedor,China,"R$ 57.876,25"
2017,Ighor Jung,Gerente,Austrália,"R$ 52.341,25"
2017,Igor Augusta,Gerente,México,"R$ 16.782,50"
2017,Ingra Goulart,Surpevisor,Japão,"R$ 28.386,25"
2017,Iris Lacê,Gerente,Japão,"R$ 18.320,00"
2017,Isaac Jean,Gerente,Alemanha,"R$ 36.047,50"
2017,Isabel Altino,Temporário,Indonésia,"R$ 33.076,25"
2017,Isabela Mothé,Temporário,Brasil,"R$ 29.878,75"
2017,Isabella Rodine,Surpevisor,Arábia Saudita,"R$ 24.313,75"
2017,Isabelle Moésia,Gerente,Índia,"R$ 17.431,25"
2017,Isabelly Pimenta,Vendedor,Coreia do Sul,"R$ 48.156,25"
2017,Isadora Aiex,Temporário,México,"R$ 6.297,50"
2017,Isis Gaglianone,Gerente,Alemanha,"R$ 10.961,25"
2017,Itai Constant,Surpevisor,Países Baixos,"R$ 49.503,75"
2017,Iuri Azevedo,Temporário,Austrália,"R$ 38.357,50"
2017,Ivan Villamil,Temporário,Estados Unidos,"R$ 5.725,00"
2017,Ivana Chvaicer,Vendedor,Reino Unido,"R$ 49.405,00"
2017,Ives Cezar,Surpevisor,Alemanha,"R$ 60.210,00"
2017,Izabel Brust,Temporário,Estados Unidos,"R$ 13.381,25"
2017,Izabella Badia,Vendedor,China,"R$ 18.901,25"
2017,Izabelle Lacombe,Vendedor,Índia,"R$ 24.610,00"
2017,Izadora Sara,Temporário,Reino Unido,"R$ 45.628,75"
2017,Jackson Ramalho,Gerente,Espanha,"R$ 8.025,00"
2017,Jade Sodre,Gerente,Austrália,"R$ 3.342,50"
2017,Jamile Nacif,Vendedor,China,"R$ 1.668,75"
2017,Jaqueline Passarelli,Temporário,Estados Unidos,"R$ 35.465,00"
2017,Jayme Bartolote,Surpevisor,Austrália,"R$ 33.395,00"
2017,Jean Whitaker,Vendedor,Canadá,"R$ 15.275,00"
2017,Jeane Milane,Gerente,Austrália,"R$ 2.006,25"
2017,Jeferson Benetoli,Surpevisor,Rússia,"R$ 58.078,75"
2017,Jefferson Pimentel,Vendedor,México,"R$ 21.615,00"
2017,Jennifer Rabello,Surpevisor,Espanha,"R$ 56.067,50"
2017,Jeronimo Camara,Temporário,China,"R$ 9.611,25"
2017,Jéssica Benício,Vendedor,Países Baixos,"R$ 43.012,50"
2017,Jessica Cecilia,Gerente,Países Baixos,"R$ 8.712,50"
2017,Jessika Aziz,Surpevisor,Coreia do Sul,"R$ 26.657,50"
2017,Jeter Vicente,Gerente,Austrália,"R$ 52.163,75"
2017,Joana Salek,Temporário,Itália,"R$ 11.278,75"
2017,Joāo Antunes,Gerente,Estados Unidos,"R$ 38.746,25"
2017,João Calmon,Vendedor,Turquia,"R$ 5.342,50"
2017,Joao Tako,Vendedor,Arábia Saudita,"R$ 44.877,50"
2017,Joel Bispo,Temporário,China,"R$ 13.546,25"
2017,John Victorio,Surpevisor,Itália,"R$ 29.093,75"
2017,Jonas Balbino,Vendedor,Indonésia,"R$ 19.845,00"
2017,Jonatas Caetano,Surpevisor,Índia,"R$ 43.692,50"
2017,Jônatas Helt,Temporário,Rússia,"R$ 27.153,75"
2017,Jonathas Nascimento,Gerente,Arábia Saudita,"R$ 33.460,00"
2017,Jonnathan Maués,Temporário,Reino Unido,"R$ 2.612,50"
2017,Jorge Lavinas,Surpevisor,Brasil,"R$ 50.456,25"
2017,Jose Alvarenga,Temporário,Arábia Saudita,"R$ 58.151,25"
2017,José Zenobio,Vendedor,Países Baixos,"R$ 44.233,75"
2017,Josefe Fasano,Temporário,México,"R$ 15.016,25"
2017,Joyce Barcellos,Vendedor,México,"R$ 2.905,00"
2017,Juan Loureiro,Temporário,Índia,"R$ 50.670,00"
2017,Juann Ziegler,Surpevisor,Arábia Saudita,"R$ 24.816,25"
2017,Julia Cappelli,Temporário,Países Baixos,"R$ 28.941,25"
2017,Júlia Quercetti,Gerente,Brasil,"R$ 43.893,75"
2017,Juliana Chamoun,Gerente,Japão,"R$ 36.276,25"
2017,Juliane Morais,Temporário,Índia,"R$ 1.551,25"
2017,Julianna Mancebo,Temporário,Arábia Saudita,"R$ 58.075,00"
2017,Julie Paixão,Surpevisor,França,"R$ 54.986,25"
2017,Júlio Moura,Gerente,Alemanha,"R$ 45.182,50"
2017,Julio Santiago,Vendedor,Arábia Saudita,"R$ 33.208,75"
2017,Julliana Turnes,Gerente,Turquia,"R$ 9.948,75"
2017,Julyana Totti,Surpevisor,Arábia Saudita,"R$ 6.056,25"
2017,Julyanna Yasmin,Vendedor,Brasil,"R$ 48.280,00"
2017,Kaio Bassani,Gerente,Brasil,"R$ 44.333,75"
2017,Kallena Chousa,Vendedor,Rússia,"R$ 34.877,50"
2017,Karen Zobaran,Gerente,Brasil,"R$ 22.870,00"
2017,Karina Motta,Gerente,Canadá,"R$ 11.925,00"
2017,Karine Pettene,Temporário,Canadá,"R$ 3.042,50"
2017,Karline Gustavo,Surpevisor,Reino Unido,"R$ 40.146,25"
2017,Karoline Luís,Surpevisor,Indonésia,"R$ 44.411,25"
2017,Karoliny Gaspar,Vendedor,Estados Unidos,"R$ 41.416,25"
2017,Karollayne Mercês,Vendedor,França,"R$ 34.208,75"
2017,Kassia Burd,Gerente,México,"R$ 38.173,75"
2017,Katarine Graça,Gerente,Brasil,"R$ 54.781,25"
2017,Katharina Varela,Gerente,China,"R$ 55.402,50"
2017,Katherine Bernhardt,Vendedor,Japão,"R$ 29.962,50"
2017,Kelly Rosales,Vendedor,Reino Unido,"R$ 48.501,25"
2017,Khaio Meslin,Gerente,Austrália,"R$ 40.497,50"
2017,Kim Rigueira,Vendedor,Estados Unidos,"R$ 41.737,50"
2017,Kimberly Luna,Surpevisor,França,"R$ 39.488,75"
2017,Krissia Lavagnole,Vendedor,México,"R$ 2.948,75"
2017,Lais Leta,Temporário,Rússia,"R$ 23.327,50"
2017,Laís Villela,Surpevisor,Turquia,"R$ 43.295,00"
2017,Laiza Pedrazza,Gerente,Turquia,"R$ 16.271,25"
2017,Lara Silveirinha,Vendedor,México,"R$ 47.580,00"
2017,Larissa Buhler,Surpevisor,México,"R$ 11.191,25"
2017,Laura Biccas,Temporário,França,"R$ 57.893,75"
2017,Layssa Glioche,Gerente,Países Baixos,"R$ 14.285,00"
2017,Lázaro Guilhon,Vendedor,Índia,"R$ 26.650,00"
2017,Leandro Guillermo,Surpevisor,Arábia Saudita,"R$ 40.320,00"
2017,Leila Doria,Surpevisor,Canadá,"R$ 26.895,00"
2017,Lenon Harumi,Temporário,México,"R$ 14.730,00"
2017,León Allister,Temporário,Itália,"R$ 12.161,25"
2017,Leon E,Vendedor,Rússia,"R$ 39.533,75"
2017,Leonardo Clímaco,Temporário,Turquia,"R$ 30.451,25"
2017,Letícia Lovato,Surpevisor,Canadá,"R$ 5.035,00"
2017,Leticia Negreiros,Gerente,Reino Unido,"R$ 39.855,00"
2017,Lidiane Veríssimo,Vendedor,Brasil,"R$ 29.597,50"
2017,Lígia Bloise,Vendedor,Alemanha,"R$ 23.215,00"
2017,Livia Riff,Gerente,Estados Unidos,"R$ 53.917,50"
2017,Lívia Ronck,Temporário,Itália,"R$ 24.420,00"
2017,Liz Mainente,Gerente,Coreia do Sul,"R$ 12.441,25"
2017,Lohany Balassiano,Temporário,China,"R$ 2.108,75"
2017,Lorena Pozzetti,Gerente,Canadá,"R$ 10.915,00"
2017,Loreni Silotti,Gerente,Austrália,"R$ 23.933,75"
2017,Lorenzo Scalercio,Vendedor,México,"R$ 42.850,00"
2017,Luã Feitosa,Surpevisor,Rússia,"R$ 1.561,25"
2017,Luan Barrionuevo,Surpevisor,Austrália,"R$ 5.193,75"
2017,Luana Patricia,Gerente,Turquia,"R$ 62.040,00"
2017,Luca Vittoria,Temporário,Índia,"R$ 41.917,50"
2017,Lucas Uenington,Surpevisor,Países Baixos,"R$ 38.893,75"
2017,Lucca Rottas,Temporário,Índia,"R$ 6.880,00"
2017,Luciana Primo,Surpevisor,Canadá,"R$ 60.715,00"
2017,Ludmila Venâncio,Vendedor,Rússia,"R$ 2.688,75"
2017,Luis Cajado,Vendedor,Rússia,"R$ 29.365,00"
2017,Luís Quelha,Gerente,Indonésia,"R$ 44.910,00"
2017,Luísa Leal,Gerente,México,"R$ 57.746,25"
2017,Luisa Nager,Surpevisor,Estados Unidos,"R$ 35.132,50"
2017,Luiz Graham,Gerente,Indonésia,"R$ 47.150,00"
2017,Luiza Angelo,Gerente,Itália,"R$ 26.518,75"
2017,Luíza Padilha,Gerente,Brasil,"R$ 11.333,75"
2017,Luize Greenman,Gerente,Países Baixos,"R$ 38.015,00"
2017,Lunna Roças,Vendedor,Arábia Saudita,"R$ 45.640,00"
2017,Lyandra Anunciação,Surpevisor,Canadá,"R$ 11.135,00"
2017,Maciela Felipi,Surpevisor,Países Baixos,"R$ 9.027,50"
2017,Maike Vinícius,Temporário,Alemanha,"R$ 40.525,00"
2017,Maíra Botelho,Vendedor,Japão,"R$ 22.857,50"
2017,Manuela Soraia,Vendedor,Indonésia,"R$ 7.190,00"
2017,Marcela Asenjo,Temporário,Brasil,"R$ 17.526,25"
2017,Marcele Gabrielle,Surpevisor,Itália,"R$ 43.292,50"
2017,Marcella Villa,Temporário,Reino Unido,"R$ 37.918,75"
2017,Marcelle Accardo,Gerente,Estados Unidos,"R$ 21.931,25"
2017,Marcello Mathias,Gerente,China,"R$ 24.108,75"
2017,Marcelly Weyll,Vendedor,Espanha,"R$ 21.770,00"
2017,Marcelo Letícia,Surpevisor,Rússia,"R$ 51.673,75"
2017,Marcia Pessanha,Gerente,França,"R$ 7.721,25"
2017,Marcio Miguel,Vendedor,China,"R$ 23.420,00"
2017,Marco Barra,Gerente,Rússia,"R$ 32.781,25"
2017,Marcos Faustino,Vendedor,Austrália,"R$ 21.578,75"
2017,Marcus Pires,Temporário,Indonésia,"R$ 13.660,00"
2017,Maria Resnik,Temporário,Espanha,"R$ 13.753,75"
2017,Mariana Vazquez,Temporário,Rússia,"R$ 48.976,25"
2017,Mariane Barbutti,Temporário,Espanha,"R$ 55.808,75"
2017,Marianna Prado,Temporário,Itália,"R$ 6.393,75"
2017,Marianne Vannier,Surpevisor,Japão,"R$ 11.697,50"
2017,Marília Sarria,Surpevisor,Japão,"R$ 54.065,00"
2017,Marina Bokehi,Vendedor,Arábia Saudita,"R$ 6.983,75"
2017,Marisol Miura,Gerente,México,"R$ 35.425,00"
2017,Marjorie Vargas,Surpevisor,Itália,"R$ 3.360,00"
2017,Marta Placido,Temporário,China,"R$ 4.830,00"
2017,Maryanna Monnerat,Temporário,Reino Unido,"R$ 30.145,00"
2017,Mateus Corte,Gerente,Indonésia,"R$ 22.046,25"
2017,Matheus Marcelo,Gerente,Estados Unidos,"R$ 7.513,75"
2017,Maurício Kranz,Temporário,México,"R$ 61.597,50"
2017,Mauricio Ladogano,Temporário,Itália,"R$ 8.385,00"
2017,Mauro Avvad,Vendedor,França,"R$ 17.687,50"
2017,Mayara Katz,Surpevisor,Indonésia,"R$ 43.475,00"
2017,Mayná Gabriella,Vendedor,Austrália,"R$ 51.923,75"
2017,Melissa Theus,Vendedor,China,"R$ 5.116,25"
2017,Micaele Salomão,Surpevisor,Espanha,"R$ 28.155,00"
2017,Michel Duarte,Surpevisor,Austrália,"R$ 35.866,25"
2017,Michele Blanc,Temporário,Turquia,"R$ 34.045,00"
2017,Michelle Natalucci,Temporário,França,"R$ 26.931,25"
2017,Miguel Sttellet,Temporário,Coreia do Sul,"R$ 57.216,25"
2017,Milena Hamad,Temporário,Alemanha,"R$ 31.322,50"
2017,Millena Lobato,Surpevisor,Canadá,"R$ 31.243,75"
2017,Mirian Correa,Surpevisor,França,"R$ 54.651,25"
2017,Mônica Pinheiro,Gerente,Coreia do Sul,"R$ 20.600,00"
2017,Monique Vilaça,Vendedor,Austrália,"R$ 51.615,00"
2017,Morgana Gitirana,Vendedor,Arábia Saudita,"R$ 42.773,75"
2017,Murillo Filiphe,Gerente,Reino Unido,"R$ 47.155,00"
2017,Murilo Ban,Surpevisor,Itália,"R$ 52.961,25"
2017,Mylena Tonon,Temporário,Austrália,"R$ 29.512,50"
2017,Mylla Heluy,Surpevisor,Brasil,"R$ 60.170,00"
2017,Myllena Van,Gerente,Arábia Saudita,"R$ 23.948,75"
2017,Naiara Fejo,Temporário,Indonésia,"R$ 33.172,50"
2017,Natali Giannini,Vendedor,Coreia do Sul,"R$ 61.633,75"
2017,Natalia Gramacho,Temporário,Brasil,"R$ 40.272,50"
2017,Natália Milagre,Temporário,Turquia,"R$ 49.736,25"
2017,Nathália Benévolo,Gerente,Austrália,"R$ 61.871,25"
2017,Nathalia Ébani,Surpevisor,França,"R$ 14.361,25"
2017,Nathalie Cristian,Vendedor,Turquia,"R$ 22.072,50"
2017,Nathalya Abramovitz,Vendedor,China,"R$ 33.411,25"
2017,Nathan Lempee,Surpevisor,China,"R$ 51.740,00"
2017,Nattalya Magalhaes,Temporário,Coreia do Sul,"R$ 29.728,75"
2017,Nayne Buarque,Surpevisor,Canadá,"R$ 56.878,75"
2017,Neilton Franca,Gerente,Reino Unido,"R$ 53.558,75"
2017,Nélio Iglesias,Temporário,Rússia,"R$ 54.957,50"
2017,Nicholas Valiate,Vendedor,Reino Unido,"R$ 12.345,00"
2017,Nickole Loyola,Surpevisor,Coreia do Sul,"R$ 28.106,25"
2017,Nicolas Velez,Gerente,Rússia,"R$ 32.763,75"
2017,Nicole Mollica,Surpevisor,Índia,"R$ 52.363,75"
2017,Nina Lacoste,Temporário,Índia,"R$ 52.913,75"
2017,Nivea Capitulo,Temporário,Coreia do Sul,"R$ 51.081,25"
2017,Norbertho Simone,Gerente,França,"R$ 56.961,25"
2017,Norman Tâmara,Temporário,Japão,"R$ 57.743,75"
2017,Nuno Boaventura,Surpevisor,Austrália,"R$ 1.580,00"
2017,Ohana Coelli,Gerente,Indonésia,"R$ 28.802,50"
2017,Olívia Ellen,Surpevisor,Índia,"R$ 53.552,50"
2017,Pablo Scaldini,Vendedor,França,"R$ 14.538,75"
